asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-AP-96,Two rock-cut cave temples on the Indrakila hill known as Akkana Madanna cave,Andhra Pradesh,Andhra Pradesh,NTR District,Vijayawada,16.513889,80.606667,"Akkanna Madanna Rock cut Caves, Vijayawada city.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Akkanna_Madanna_Rock_cut_Caves%2C_Vijayawada_city.jpg?width=640,Akkanna Madanna Caves,Centrally Protected Monument of National Importance (ASI)
N-AP-97,Ruined fort and buildings therein except Ramazan masjid,Andhra Pradesh,Andhra Pradesh,Kurnool,Adoni,15.6469651,77.2773130,Hall of The Nawab.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Hall_of_The_Nawab.JPG?width=640,Adoni Fort,Centrally Protected Monument of National Importance (ASI)
N-AP-98,Inscribed boulder bearing Andhra records of 150 A.D.,Andhra Pradesh,Andhra Pradesh,Kurnool,Chinnakadaburu,,,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-99,A prominent granite hillock bearing Asokan inscriptions,Andhra Pradesh,Andhra Pradesh,Kurnool,Jonnagiri,15.2100561,77.5773215,ASOKA INSCRIPTION.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/ASOKA_INSCRIPTION.jpg?width=640,"Ashoka Major Rock Edict, Yerragudi",Centrally Protected Monument of National Importance (ASI)
N-AP-100,"Gateways and the bastions of the old fort, viz
1) Bastion No.1 Beach Ghantki Buruzu
2) Bastion No.2 Lal Bangalow Buruzu
3) Gateway to Gopala Darwaja
4) Gateway to Panikiddi",Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,15.8337848,78.0486560,Konda Reddy Fort.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Konda_Reddy_Fort.jpg?width=640,Konda Reddy Fort,Centrally Protected Monument of National Importance (ASI)
N-AP-101,Mausoleum known as Abdul Wahab Khan's Tomb and adjoining buildings,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,15.8272843,78.0467154,Gole gummaj.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Gole_gummaj.jpg?width=640,Tomb of Abdul Wahab Khan,Centrally Protected Monument of National Importance (ASI)
N-AP-102,Nandavaram Temple including the sculpture of Subrahamanya,Andhra Pradesh,Andhra Pradesh,Kurnool,Nandavaram,15.37373,78.28012,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-103,"The Asokan inscription, Two early Chalukya inscriptions and One late Chalukya inscriptions.",Andhra Pradesh,Andhra Pradesh,Kurnool,Rajulamandagiri (Hamlet of Jutur),15.4350589,77.4717205,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-104,Inscribed stone lying to the east of Siva temple,Andhra Pradesh,Andhra Pradesh,Kurnool,Rayachoti,15.90237,77.62163,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-105,Old Cave Temple,Andhra Pradesh,Andhra Pradesh,Nandyal,Yaganti,15.3510672,78.1387430,Yaganti caves.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Yaganti_caves.jpg?width=640,Yaganti Caves,Centrally Protected Monument of National Importance (ASI)
N-AP-106,Uma-Mahesvaraswami Temple,Andhra Pradesh,Andhra Pradesh,Nandyal,Yaganti,15.3507963,78.1383611,"15th century Yaganti Umamahesvara temple, Andhra Pradesh India - 173.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/15th_century_Yaganti_Umamahesvara_temple%2C_Andhra_Pradesh_India_-_173.jpg?width=640,Sri Yaganti Uma Maheswara Temple,Centrally Protected Monument of National Importance (ASI)
N-AP-107,Ancient Mounds,Andhra Pradesh,Andhra Pradesh,Prakasam,Kanuparti,15.58369,80.21226,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-108,A group of eight rock-cut temples in Bhairavakonda hill,Andhra Pradesh,Andhra Pradesh,Prakasam,Kottapalli,15.089223,79.200652,BhairavaKona.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/BhairavaKona.JPG?width=640,Bhairavakona,Centrally Protected Monument of National Importance (ASI)
N-AP-109,Chola Temple,Andhra Pradesh,Andhra Pradesh,Prakasam,Motupalle,15.721205,80.293029,MOTUPALLI TEMPLE 02.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/MOTUPALLI_TEMPLE_02.jpg?width=640,"Chola Temple, Motu Palle",Centrally Protected Monument of National Importance (ASI)
N-AP-110,Chinnaganjam-Uppugudur Buddhist Stupa complex,Andhra Pradesh,Andhra Pradesh,Prakasam,Pedaganjam,15.67998,80.20685,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-111,Pitikeswara group of temples including Approach road,Andhra Pradesh,Andhra Pradesh,Prakasam,Pittikayagulla,15.479280,79.121782,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-112,Ancient Site,Andhra Pradesh,Andhra Pradesh,Prakasam,Pusalapadu,15.50815,79.10781,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-113,Ramalingeswara group of temples,Andhra Pradesh,Andhra Pradesh,Prakasam,Satiavel (Satyavolu),15.4031317,78.9803243,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-114,Mound known as 'Bodipati Dibba,Andhra Pradesh,Andhra Pradesh,SPSR Nellore,Ramatirtham (Hamlet of Varini),14.63752,80.14123,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-115,Ancient Mound in part of S.No. 855 A,Andhra Pradesh,Andhra Pradesh,SPSR Nellore,Ramatirtham,14.63932,80.14139,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-116,Hill Fort with Ancient buildings therein,Andhra Pradesh,Andhra Pradesh,SPSR Nellore,Udayagiri,14.8796167,79.2700173,Udayagiri Fort (16).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Udayagiri_Fort_%2816%29.jpg?width=640,"Udayagiri Fort, Andhra Pradesh",Centrally Protected Monument of National Importance (ASI)
N-AP-117,"Krishna Temple in a part of Donka with Gopuram, Kalyanamandapam and Masonry built Tank",Andhra Pradesh,Andhra Pradesh,SPSR Nellore,Udayagiri,14.8652392,79.2753247,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-118,Ranganayakula Temple,Andhra Pradesh,Andhra Pradesh,SPSR Nellore,Udayagiri,14.877995,79.296235,"sri Ranganathaswamy Temple, Galigopuram, Nellore (11).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/sri_Ranganathaswamy_Temple%2C_Galigopuram%2C_Nellore_%2811%29.jpg?width=640,"Sri Ranganathaswamy Temple, Nellore",Centrally Protected Monument of National Importance (ASI)
N-AP-119,Ancient Mound,Andhra Pradesh,Andhra Pradesh,Srikakulam,Kalingapatnam,18.330605,84.110767,Salihundam Historic Buddhist Remains 4 by GPuvvada 2010.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Salihundam_Historic_Buddhist_Remains_4_by_GPuvvada_2010.jpg?width=640,"Buddhist remains, Salihundam",Centrally Protected Monument of National Importance (ASI)
N-AP-120,Sri Somesvara temple,Andhra Pradesh,Andhra Pradesh,Srikakulam,Mukhalingam,18.591637,83.964861,"Someshwara Temple, Mukhalingam, Andhra Pradesh - 03.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Someshwara_Temple%2C_Mukhalingam%2C_Andhra_Pradesh_-_03.jpg?width=640,"Sri Somesvara temple, Mukhalingam",Centrally Protected Monument of National Importance (ASI)
N-AP-121,Bhimesvara temple,Andhra Pradesh,Andhra Pradesh,Srikakulam,Mukhalingesvara,18.594191,83.964379,"Bhimeswara Temple, Mukhalingam, Andhra Pradesh - 01.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Bhimeswara_Temple%2C_Mukhalingam%2C_Andhra_Pradesh_-_01.jpg?width=640,"Bhimeshwara Temple, Mukhalingam",Centrally Protected Monument of National Importance (ASI)
N-AP-122,Mukhalingesvara temple,Andhra Pradesh,Andhra Pradesh,Srikakulam,Mukhalingesvara,18.595021,83.963547,"Mukhalingeshwara temple , srimukhalingam srikakulam.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Mukhalingeshwara_temple_%2C_srimukhalingam_srikakulam.jpg?width=640,Sri Mukhalingeswara Swamy Temple,Centrally Protected Monument of National Importance (ASI)
N-AP-123,"Buddhist remains:
1) Six Images
2) Three images and some more images on the hill
3) One image
4) Three images",Andhra Pradesh,Andhra Pradesh,Srikakulam,Salihundam,18.33387,84.042662,Salihundam Historic Buddhist Remains 4 by GPuvvada 2010.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Salihundam_Historic_Buddhist_Remains_4_by_GPuvvada_2010.jpg?width=640,"Buddhist remains, Salihundam",Centrally Protected Monument of National Importance (ASI)
N-AP-124,Eastern portion of Salihundam hill containing Buddhist remains (A Chaitya and four stupas),Andhra Pradesh,Andhra Pradesh,Srikakulam,Salihundam,18.33387,84.042662,Salihundam Historic Buddhist Remains 3 by GPuvvada 2010.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Salihundam_Historic_Buddhist_Remains_3_by_GPuvvada_2010.jpg?width=640,"Buddhist remains, Salihundam",Centrally Protected Monument of National Importance (ASI)
N-AP-125,Ancient Buddhist Mounds locally known as 'Dhana Dibbalu,Andhra Pradesh,Andhra Pradesh,Anakapalli,Kotturu (near Gokivada forest),17.52825,82.90988,Buddhist Stupa at Kotturu.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Buddhist_Stupa_at_Kotturu.jpg?width=640,Kotturu Dhanadibbalu,Centrally Protected Monument of National Importance (ASI)
N-AP-126,"Buddhist rock-cut stupas, Dagabas and caves and the ruins of a structural Chaitya with its outbuilding and other Ancient remains on twoadjoining hills known as Bojjanna Konda.",Andhra Pradesh,Andhra Pradesh,Anakapalli,Sankaram,17.710316,83.016001,Sankaram caves.JPG|,https://commons.wikimedia.org/wiki/Special:FilePath/Sankaram_caves.JPG%7C?width=640,Bojjannakonda,Centrally Protected Monument of National Importance (ASI)
N-AP-127,Durga Bhairavakonda having an ancient monument called Durga,Andhra Pradesh,Andhra Pradesh,Vizianagaram District,Nilavati,18.174703,83.322989,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-128,Ruined Buddhist Monastery at Gurubhaktulakonda,Andhra Pradesh,Andhra Pradesh,Vizianagaram District,Ramatheertham,18.1761240,83.4867449,Gurubhaktulakonda Buddhist Monastery Remnants at Ramatheertham.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Gurubhaktulakonda_Buddhist_Monastery_Remnants_at_Ramatheertham.jpg?width=640,"Ghanikonda Ruins, Ramatheertham",Centrally Protected Monument of National Importance (ASI)
N-AP-129,The old temple (Dibbesvarasvami temple),Andhra Pradesh,Andhra Pradesh,Vizianagaram,Sarapalli (Sarapalle),18.134223,83.467003,Dibbalingeswara Temple at Saripalli 02.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Dibbalingeswara_Temple_at_Saripalli_02.JPG?width=640,"Dibbalingeswara Temple, Saripalli",Centrally Protected Monument of National Importance (ASI)
N-AP-130,Mounds containing Buddhist remains,Andhra Pradesh,Andhra Pradesh,West Godavari,Arugolanu,16.83741,81.58067,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-131,Mounds locally known as Bhimalingadibba,Andhra Pradesh,Andhra Pradesh,Eluru,Denduluru,16.7612944,81.1659250,,,,Centrally Protected Monument of National Importance (ASI)
N-AP-132,"Buddhist monuments:
1) Rock-cut temple  2) Large Monastery
3) Small Monastery 4) Brick Chaitya
5) Ruined Mandapa 6) Stone built Stupa and Large group of stupas.",Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.0199381,81.1306516,,,Guntupalli Group of Buddhist Monuments,Centrally Protected Monument of National Importance (ASI)
N-AP-132-a,Buddhist monuments: 1) Rock-cut temple,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.01871,81.12943,Entrance of Rock-cut temple.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Entrance_of_Rock-cut_temple.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-132-b,Buddhist monuments: 2) Large Monastery,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.0192,81.12994,029 Complex from Below.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/029_Complex_from_Below.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-132-c,Buddhist monuments: 3) Small Monastery,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.0201,81.1298,017 Overhanging Cave Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/017_Overhanging_Cave_Temple.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-132-d,Buddhist monuments: 4) Brick Chaitya,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.02,81.13054,Stone built Stupa and Large group of stupas.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Stone_built_Stupa_and_Large_group_of_stupas.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-132-e,Buddhist monuments: 5) Ruined Mandapa,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.0201,81.13042,014 A Collapsed Mandapa.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/014_A_Collapsed_Mandapa.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-132-f,Buddhist monuments: 6) Stone built Stupa and Large group of stupas.,Andhra Pradesh,Andhra Pradesh,Eluru,Guntupalli,17.01957,81.13168,005 View of the Maha Stupa.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/005_View_of_the_Maha_Stupa.jpg?width=640,Guntupalli Group of Buddhist Monuments,Centrally Protected Monument of National Importance (ASI)
N-AP-133,The caves and structural stupa of Archaeological interest on Dharmalingesvarasvami hill,Andhra Pradesh,Andhra Pradesh,Eluru,Jilakarragudem (Hamlet of Guntupalli),17.01608,81.12815,Caves on Dhammalingesvarasvami Hill 01.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Caves_on_Dhammalingesvarasvami_Hill_01.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-134,Ancient Mounds in S.No. 501-1,Andhra Pradesh,Andhra Pradesh,Eluru,Pedavegi,16.8140396,81.1063484,"Archeolgy site at Pedavegi, AP.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Archeolgy_site_at_Pedavegi%2C_AP.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-AP-135,"The mounds of Pedavegi : Dibba No.1 Dibba No.2, Dibba No. 3, Dibba No. 4, Dibba No. 5.",Andhra Pradesh,Andhra Pradesh,Eluru,Pedavegi,,,"Vishnu on Garuda 6-7 century Pedavegi, AP.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Vishnu_on_Garuda_6-7_century_Pedavegi%2C_AP.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-KL-1,Mattancherry Palace,Kerala,Kerala,Ernakulam,Cochin,9.95826985700006,76.259358997,Mattancherry Palace 2025.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mattancherry_Palace_2025.jpg?width=640,Mattancherry Palace,Centrally Protected Monument of National Importance (ASI)
N-KL-2,St. Francis Church,Kerala,Kerala,Ernakulam,Cochin,9.96592657300005,76.241078374,St Francis Church Fort Kochi DSC 1049.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/St_Francis_Church_Fort_Kochi_DSC_1049.JPG?width=640,"St. Francis Church, Kochi",Centrally Protected Monument of National Importance (ASI)
N-KL-3,St. Angelo Fort,Kerala,Kerala,Kannur,Kannur,11.8541662220001,75.3714268780001,Fort_St._Angelo_02.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_St._Angelo_02.JPG?width=640,St. Angelo Fort,Centrally Protected Monument of National Importance (ASI)
N-KL-4,Tellicherry Fort,Kerala,Kerala,Kannur,Thalassery,11.7481672170001,75.4865445040001,Thalassery fort.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Thalassery_fort.JPG?width=640,Thalassery Fort,Centrally Protected Monument of National Importance (ASI)
N-KL-5,Bekal Fort,Kerala,Kerala,Kasargod,Pallikere,12.3925924440001,75.032989172,Bekalbynokia6600.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bekalbynokia6600.jpg?width=640,Bekal Fort,Centrally Protected Monument of National Importance (ASI)
N-KL-6,Palakkad Fort,Kerala,Kerala,Palakkad,Palakkad,10.763725095,76.6566885290001,Palakkad-Fort.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Palakkad-Fort.jpg?width=640,Palakkad Fort,Centrally Protected Monument of National Importance (ASI)
N-KL-7,Kaithali Shiva temple,Kerala,Kerala,Palghat,Pattambi,10.807519,76.189628,Kaithali.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kaithali.jpg?width=640,Pattambi Shiva Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-8,St. Thomas Fort,Kerala,Kerala,Kollam,Thangassery,8.88166,76.56847,Thangasseri_Fort.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Thangasseri_Fort.jpg?width=640,"St. Thomas Fort, Tangasseri",Centrally Protected Monument of National Importance (ASI)
N-KL-9,Fort,Kerala,Kerala,Thiruvananthapuram,Anjengo,8.66267,76.76441,Anjengo_Fort.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Anjengo_Fort.jpg?width=640,Anchuthengu Fort,Centrally Protected Monument of National Importance (ASI)
N-KL-10,"Temples of Parasurama, Brahma, Siva and Matsya together with adjacent land",Kerala,Kerala,Thiruvananthapuram,Thiruvallam,8.44158,76.95507,Sri Parashurama Swami Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sri_Parashurama_Swami_Temple.jpg?width=640,Thiruvallam Sree Parasurama Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-11,Vizhinjam rock caves,Kerala,Kerala,Thiruvananthapuram,Vizhinjam,8.38255,76.99148,"Rock_cut_cave_-_Vizhinjam,_Kerala,_India.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Rock_cut_cave_-_Vizhinjam%2C_Kerala%2C_India.jpg?width=640,Vizhinjam Cave Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-12,Chemmanthatta Mahadeva Temple,Kerala,Kerala,Thrissur,Eyyal (Chemmanthatta),10.64998,76.11495,Chemmanthatta Mahadeva Temple DSC 0679.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Chemmanthatta_Mahadeva_Temple_DSC_0679.JPG?width=640,Chemmanthatta Mahadeva Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-13,29 Wooden Bracket Figures on the outer wall of the Srikoil of the   Sree Rama temple and other works of art in the same shrine,Kerala,Kerala,Thrissur,Kadavallur,10.71495,76.06837,Kadavallur Sreerama temple 34.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kadavallur_Sreerama_temple_34.jpg?width=640,Kadavallur Vishnu Temple Bracket Figures,Centrally Protected Monument of National Importance (ASI)
N-KL-14,Peruvanam Mahadeva Temple,Kerala,Kerala,Thrissur,Cherpu (Peruvanam),10.43741,76.21202,Peruvanam Shiva temple DSC 0325.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Peruvanam_Shiva_temple_DSC_0325.JPG?width=640,Peruvanam Mahadeva Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-15,Mural paintings (16th to 17th century) on the walls of the Siva temple,Kerala,Kerala,Thrissur,Thiruvanchikulam,10.21033,76.20634,Thiruvanchikulam3.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Thiruvanchikulam3.jpg?width=640,Thiruvanchikulam Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-16,Mural paintings on the walls of Shri Ramaswamy temple,Kerala,Kerala,Thrissur,Triprayar,10.41412,76.11539,Triprayar temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Triprayar_temple.jpg?width=640,Thriprayar Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-17,"Siva temple complex, Pallimanna",Kerala,Kerala,Thrissur,Vadakkancherry,10.67291,76.22748,Pallimanna Siva temple complex DSC 0610.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Pallimanna_Siva_temple_complex_DSC_0610.JPG?width=640,Pallimanna Siva temple,Centrally Protected Monument of National Importance (ASI)
N-KL-18,Mural paintings (16th to 17th century) on the walls of Kailasanatha temple,Kerala,Kerala,Thrissur,Thrissur,10.524439,76.214389,Vadakkunnathan Temple west nada - 0204.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Vadakkunnathan_Temple_west_nada_-_0204.JPG?width=640,Vadakkunnathan Temple,Centrally Protected Monument of National Importance (ASI)
N-KL-19,Ariyannur Umbrellas,Kerala,Kerala,Thrissur,Ariyanur,10.6057642,76.08521324,Ariyannoor.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Ariyannoor.JPG?width=640,Ariyannur Umbrellas,Centrally Protected Monument of National Importance (ASI)
N-KL-20,Kudakkallu Parambu,Kerala,Kerala,Thrissur,Cheramangad,10.68514,76.1218,Kudakkallu Parambu DSC 0638.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Kudakkallu_Parambu_DSC_0638.JPG?width=640,Kudakkallu Parambu,Centrally Protected Monument of National Importance (ASI)
N-KL-21,Chovvanur burial cave,Kerala,Kerala,Thrissur,Chovvanur,10.65593,76.08255,Burial Cave at Chowannoor DSC 0755.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Burial_Cave_at_Chowannoor_DSC_0755.JPG?width=640,Chowannoor burial cave,Centrally Protected Monument of National Importance (ASI)
N-KL-22,Eyyal burial cave,Kerala,Kerala,Thrissur,Eyyal,10.65757,76.11929,Burial Cave at Eyyal DSC 0667.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Burial_Cave_at_Eyyal_DSC_0667.JPG?width=640,Eyyal burial cave,Centrally Protected Monument of National Importance (ASI)
N-KL-23,Burial Cave,Kerala,Kerala,Thrissur,Kandanasseri,10.59952,76.08248,Burialcave-kandanassery.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Burialcave-kandanassery.JPG?width=640,Kandanassery burial cave,Centrally Protected Monument of National Importance (ASI)
N-KL-24,Burial Cave,Kerala,Kerala,Thrissur,Katakampil,10.68716,76.03915,4chambered laterite megalithic burial site.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/4chambered_laterite_megalithic_burial_site.JPG?width=640,Katakampil,Centrally Protected Monument of National Importance (ASI)
N-KL-25,Burial Cave of Kakkad,Kerala,Kerala,Thrissur,Kunnamkulam,10.66144,76.06865,Chambered muniyara in laterite.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Chambered_muniyara_in_laterite.JPG?width=640,Kakkad ancient cave,Centrally Protected Monument of National Importance (ASI)
N-KL-26,Jain temple,Kerala,Kerala,Wynad,Kitanganad,11.66016,76.25066,Jain Temple Sulthan Battery.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jain_Temple_Sulthan_Battery.jpg?width=640,"Jain Temple, Kitanganad",Centrally Protected Monument of National Importance (ASI)
N-PY-1,Mulanathaswami Temple,Puducherry,Puducherry,Pondicherry,Bahour,11.806935,79.742144,"Mulanathaswami Temple,Bahour 01.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Mulanathaswami_Temple%2CBahour_01.jpg?width=640,Mulanathaswami Temple,Centrally Protected Monument of National Importance (ASI)
N-PY-2,Thirukundangudimahadeva Temple,Puducherry,Puducherry,Pondicherry,Madagadipattu,11.916951,79.636255,"Thirukundangudimahadeva Temple,Madagadipattu,Pondicherry 05.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Thirukundangudimahadeva_Temple%2CMadagadipattu%2CPondicherry_05.jpg?width=640,"Thirukundangudimahadeva Temple, Puducherry",Centrally Protected Monument of National Importance (ASI)
N-PY-3,Swayambunathaswamy Temple,Puducherry,Puducherry,Karaikal,Nedungadu,10.967504,79.771246,"Swayambunathaswamy Temple, Nedungadu.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Swayambunathaswamy_Temple%2C_Nedungadu.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-PY-4,Ekambaresvara Temple,Puducherry,Puducherry,Karaikal,Sethur,10.93421658,79.74344104,,,,Centrally Protected Monument of National Importance (ASI)
N-PY-5,Varadaraja Perumal Temple,Puducherry,Puducherry,Manniadipeth,Thirubhuvani,11.927533,79.647572,The front view.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/The_front_view.JPG?width=640,"Varadharajaperumal temple, Thirubuvanai",Centrally Protected Monument of National Importance (ASI)
N-PY-6,Panchanadisvara Temple,Puducherry,Puducherry,Pondicherry,Thiruvandarkoil,11.91892,79.657273,"Panchanathisvarar temple, T.V.Koil, Puducherry, India (1).JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Panchanathisvarar_temple%2C_T.V.Koil%2C_Puducherry%2C_India_%281%29.JPG?width=640,"Panchanadisvara Temple, Thiruvandarkoil, Puducherry",Centrally Protected Monument of National Importance (ASI)
N-PY-7,"Arikamedu, Early Historic Site",Puducherry,Puducherry,Pondicherry,Ariyankuppam,11.897751,79.81701,"Arikamedu, Puducherry, India (5).JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Arikamedu%2C_Puducherry%2C_India_%285%29.JPG?width=640,Arikamedu,Centrally Protected Monument of National Importance (ASI)
N-TN-C1,"Arsenal"" between Wellesley house and Clive’s House with shells and cannons piled together near the Gateway Block IV/1 to12 and 14 to18.",Tamil Nadu,Chennai Circle,Chennai,Chennai,13.078,80.285,Arsenal.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Arsenal.JPG?width=640,Arsenal Fort St. George,Centrally Protected Monument of National Importance (ASI)
N-TN-C2,"Big Warehouse, south of the Church Library (in Block No.II/7).",Tamil Nadu,Chennai Circle,Chennai,Chennai,13.07855,80.28679,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C3,Chaplain’s house including portion which is the northern side of the Old Wall II/1.,Tamil Nadu,Chennai Circle,Chennai,Chennai,,,N-TN-C3 CHAPLAINS HOUSE 03.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/N-TN-C3_CHAPLAINS_HOUSE_03.JPG?width=640,"Chaplain’s House, Chennai",Centrally Protected Monument of National Importance (ASI)
N-TN-C4,Clive’s House built in 1753.,Tamil Nadu,Chennai Circle,Chennai,Chennai,13.0787,80.2859,Clive House.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Clive_House.jpg?width=640,"Clive's House, Chennai",Centrally Protected Monument of National Importance (ASI)
N-TN-C5,"Garrisons Engineer’s Depot, Block No.IV.",Tamil Nadu,Chennai Circle,Chennai,Chennai,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C6,Guard Room Block No.V.,Tamil Nadu,Chennai Circle,Chennai,Chennai,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C7,"It’s Ramparts, gates, bastions, Ravelins with vaulted chambers and water cisterns underneath, moat and defence walls all round with glacis to the extent of the existing barbed 
wire fence.",Tamil Nadu,Chennai Circle,Chennai,Chennai,,,St-George-Fort-Madras-12.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/St-George-Fort-Madras-12.JPG?width=640,"Fort St. George Fortifications, Chennai",Centrally Protected Monument of National Importance (ASI)
N-TN-C8,King’s Barracks Block No.XXV.,Tamil Nadu,Chennai Circle,Chennai,Chennai,13.081236541110773,80.283802937879,King’s Barrack.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/King%E2%80%99s_Barrack.JPG?width=640,King’s Barrack,Centrally Protected Monument of National Importance (ASI)
N-TN-C9,"Last house on the left of ‘Snobs Allay’ (oldest house in the Fort with carved staircase) – Block 
No. I/I.",Tamil Nadu,Chennai Circle,Chennai,Chennai,,,,,,Centrally Protected Monument of National Importance (ASI)
